holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Vehicles,hour,weekday,is_weekend,signal_strategy,congestion
,273.74,0.0,0.06,90,Snow,light snow,2016-01-07 12:00:00,4879,51,12,3,False,Extend Green Time,1
,273.74,0.0,0.06,90,Mist,mist,2016-01-07 12:00:00,4879,51,12,3,False,Extend Green Time,1
,273.74,0.0,0.0,90,Mist,mist,2016-01-07 13:00:00,4738,42,13,3,False,Normal Operation,1
,273.74,0.0,0.0,90,Snow,light snow,2016-01-07 13:00:00,4738,42,13,3,False,Normal Operation,1
,273.8,0.0,0.06,90,Snow,light snow,2016-01-07 15:00:00,5811,49,15,3,False,Extend Green Time,1
,273.8,0.0,0.06,90,Mist,mist,2016-01-07 15:00:00,5811,49,15,3,False,Extend Green Time,1
,273.74,0.0,0.13,90,Snow,light snow,2016-01-07 16:00:00,6438,48,16,3,False,Extend Green Time,1
,273.74,0.0,0.13,90,Mist,mist,2016-01-07 16:00:00,6438,48,16,3,False,Extend Green Time,1
,273.68,0.0,0.0,90,Mist,mist,2016-01-07 19:00:00,3099,44,19,3,False,Normal Operation,0
,273.68,0.0,0.0,90,Snow,light snow,2016-01-07 19:00:00,3099,44,19,3,False,Normal Operation,0
,273.54,0.0,0.0,90,Mist,mist,2016-01-07 21:00:00,2910,47,21,3,False,Normal Operation,0
,273.52,0.0,0.1,90,Snow,light snow,2016-01-07 23:00:00,1241,37,23,3,False,Reduce Speed Limit,0
,273.52,0.0,0.1,90,Mist,mist,2016-01-07 23:00:00,1241,37,23,3,False,Reduce Speed Limit,0
,273.35,0.0,0.06,75,Snow,snow,2016-01-08 00:00:00,628,45,0,4,False,Reduce Speed Limit,0
,273.35,0.0,0.06,75,Mist,mist,2016-01-08 00:00:00,628,45,0,4,False,Reduce Speed Limit,0
,273.35,0.0,0.06,75,Fog,fog,2016-01-08 00:00:00,628,45,0,4,False,Reduce Speed Limit,0
,273.35,0.0,0.06,75,Rain,light rain,2016-01-08 00:00:00,628,45,0,4,False,Reduce Speed Limit,0
,273.28,0.0,0.17,90,Snow,light snow,2016-01-08 01:00:00,359,36,1,4,False,Reduce Speed Limit,0
,273.28,0.0,0.17,90,Mist,mist,2016-01-08 01:00:00,359,36,1,4,False,Reduce Speed Limit,0
,273.28,0.0,0.17,90,Rain,light rain,2016-01-08 01:00:00,359,36,1,4,False,Reduce Speed Limit,0
,273.22,0.0,0.08,90,Snow,light snow,2016-01-08 03:00:00,401,25,3,4,False,Reduce Speed Limit,0
,273.22,0.0,0.08,90,Mist,mist,2016-01-08 03:00:00,401,25,3,4,False,Reduce Speed Limit,0
,273.02,0.0,0.0,90,Snow,light snow,2016-01-08 04:00:00,815,17,4,4,False,Normal Operation,0
,273.02,0.0,0.0,90,Mist,mist,2016-01-08 04:00:00,815,17,4,4,False,Normal Operation,0
,273.08,0.0,0.0,90,Snow,light snow,2016-01-08 05:00:00,2547,22,5,4,False,Normal Operation,0
,273.08,0.0,0.0,90,Mist,mist,2016-01-08 05:00:00,2547,22,5,4,False,Normal Operation,0
,272.91,0.0,0.0,90,Mist,mist,2016-01-08 07:00:00,5960,23,7,4,False,Extend Green Time,1
,272.91,0.0,0.0,90,Snow,light snow,2016-01-08 07:00:00,5960,23,7,4,False,Extend Green Time,1
,272.98,0.0,0.0,90,Mist,mist,2016-01-08 09:00:00,4749,52,9,4,False,Extend Green Time,1
,272.98,0.0,0.0,90,Snow,light snow,2016-01-08 09:00:00,4749,52,9,4,False,Extend Green Time,1
,273.71,0.0,0.0,90,Mist,mist,2016-01-08 10:00:00,4428,65,10,4,False,Extend Green Time,1
,273.71,0.0,0.0,90,Snow,light snow,2016-01-08 10:00:00,4428,65,10,4,False,Extend Green Time,1
,273.92,0.0,0.0,90,Mist,mist,2016-01-08 12:00:00,4879,59,12,4,False,Extend Green Time,1
,273.92,0.0,0.0,90,Snow,light snow,2016-01-08 12:00:00,4879,59,12,4,False,Extend Green Time,1
,273.8,0.0,0.25,90,Snow,light snow,2016-01-08 13:00:00,4933,53,13,4,False,Extend Green Time,1
,273.8,0.0,0.25,90,Mist,mist,2016-01-08 13:00:00,4933,53,13,4,False,Extend Green Time,1
,273.67,0.0,0.13,90,Snow,light snow,2016-01-08 15:00:00,5548,55,15,4,False,Extend Green Time,1
,273.67,0.0,0.13,90,Mist,mist,2016-01-08 15:00:00,5548,55,15,4,False,Extend Green Time,1
,272.56,0.0,0.0,90,Snow,light snow,2016-01-08 17:00:00,5982,52,17,4,False,Extend Green Time,1
,272.56,0.0,0.0,90,Mist,mist,2016-01-08 17:00:00,5982,52,17,4,False,Extend Green Time,1
,271.33,0.0,0.0,90,Snow,light snow,2016-01-08 19:00:00,3233,45,19,4,False,Normal Operation,0
,271.33,0.0,0.0,90,Mist,mist,2016-01-08 19:00:00,3233,45,19,4,False,Normal Operation,0
,270.15,0.0,0.0,90,Snow,light snow,2016-01-08 21:00:00,2506,45,21,4,False,Normal Operation,0
,270.15,0.0,0.0,90,Mist,mist,2016-01-08 21:00:00,2506,45,21,4,False,Normal Operation,0
,270.15,0.0,0.0,90,Haze,haze,2016-01-08 21:00:00,2506,45,21,4,False,Normal Operation,0
,268.64,0.0,0.0,90,Snow,light snow,2016-01-08 23:00:00,1514,45,23,4,False,Normal Operation,0
,266.47,0.0,0.0,90,Clouds,overcast clouds,2016-01-09 00:00:00,1107,33,0,5,True,Normal Operation,0
,264.72,0.0,0.0,90,Snow,light snow,2016-01-09 01:00:00,690,28,1,5,True,Normal Operation,0
,263.8,0.0,0.0,90,Snow,light snow,2016-01-09 02:00:00,480,27,2,5,True,Normal Operation,0
,261.09,0.0,0.0,90,Snow,light snow,2016-01-09 04:00:00,273,24,4,5,True,Normal Operation,0
,259.73,0.0,0.0,90,Snow,light snow,2016-01-09 06:00:00,850,22,6,5,True,Normal Operation,0
,258.9,0.0,0.0,90,Clouds,overcast clouds,2016-01-09 08:00:00,1885,26,8,5,True,Normal Operation,0
,259.09,0.0,0.0,90,Clouds,overcast clouds,2016-01-09 10:00:00,3908,35,10,5,True,Maintain Balanced Signal,0
,258.99,0.0,0.0,90,Snow,light snow,2016-01-09 12:00:00,4984,29,12,5,True,Maintain Balanced Signal,1
,258.99,0.0,0.0,90,Haze,haze,2016-01-09 12:00:00,4984,29,12,5,True,Maintain Balanced Signal,1
,258.99,0.0,0.0,90,Mist,mist,2016-01-09 12:00:00,4984,29,12,5,True,Maintain Balanced Signal,1
,258.46,0.0,0.0,90,Snow,light snow,2016-01-09 14:00:00,4570,26,14,5,True,Maintain Balanced Signal,1
,258.46,0.0,0.0,90,Haze,haze,2016-01-09 14:00:00,4570,26,14,5,True,Maintain Balanced Signal,1
,257.36,0.0,0.0,75,Clouds,broken clouds,2016-01-09 16:00:00,4237,30,16,5,True,Maintain Balanced Signal,1
,256.33,0.0,0.0,40,Clouds,scattered clouds,2016-01-09 18:00:00,3861,28,18,5,True,Normal Operation,0
,255.2,0.0,0.0,1,Clear,sky is clear,2016-01-09 20:00:00,2491,27,20,5,True,Normal Operation,0
,253.62,0.0,0.0,1,Clear,sky is clear,2016-01-09 22:00:00,2172,36,22,5,True,Normal Operation,0
,251.95,0.0,0.0,1,Clear,sky is clear,2016-01-10 00:00:00,1107,28,0,6,True,Normal Operation,0
,251.15,0.0,0.0,1,Clear,sky is clear,2016-01-10 02:00:00,480,24,2,6,True,Normal Operation,0
,250.29,0.0,0.0,1,Clear,sky is clear,2016-01-10 04:00:00,273,18,4,6,True,Normal Operation,0
,249.48,0.0,0.0,1,Clear,sky is clear,2016-01-10 06:00:00,748,21,6,6,True,Normal Operation,0
,249.22,0.0,0.0,1,Clear,sky is clear,2016-01-10 08:00:00,1721,20,8,6,True,Normal Operation,0
,250.36,0.0,0.0,1,Clear,sky is clear,2016-01-10 09:00:00,2779,23,9,6,True,Normal Operation,0
,251.15,0.0,0.0,1,Clear,sky is clear,2016-01-10 10:00:00,3919,26,10,6,True,Maintain Balanced Signal,0
,252.44,0.0,0.0,1,Clear,sky is clear,2016-01-10 11:00:00,3973,30,11,6,True,Maintain Balanced Signal,0
,253.08,0.0,0.0,1,Clear,sky is clear,2016-01-10 12:00:00,3393,26,12,6,True,Maintain Balanced Signal,0
,254.28,0.0,0.0,1,Clear,sky is clear,2016-01-10 13:00:00,3258,28,13,6,True,Maintain Balanced Signal,0
,254.82,0.0,0.0,1,Clear,sky is clear,2016-01-10 15:00:00,3601,21,15,6,True,Maintain Balanced Signal,0
,254.65,0.0,0.0,1,Clear,sky is clear,2016-01-10 17:00:00,3240,31,17,6,True,Maintain Balanced Signal,0
,251.83,0.0,0.0,1,Clear,sky is clear,2016-01-10 19:00:00,2501,34,19,6,True,Normal Operation,0
,249.87,0.0,0.0,5,Clear,sky is clear,2016-01-10 21:00:00,2941,32,21,6,True,Normal Operation,0
,248.88,0.0,0.0,75,Clouds,broken clouds,2016-01-10 23:00:00,805,31,23,6,True,Normal Operation,0
,248.08,0.0,0.0,1,Clear,sky is clear,2016-01-11 00:00:00,483,31,0,0,False,Normal Operation,0
,248.22,0.0,0.0,90,Mist,mist,2016-01-11 01:00:00,269,22,1,0,False,Normal Operation,0
,248.22,0.0,0.0,90,Snow,light snow,2016-01-11 01:00:00,269,22,1,0,False,Normal Operation,0
,248.51,0.0,0.0,1,Mist,mist,2016-01-11 03:00:00,284,20,3,0,False,Normal Operation,0
,248.51,0.0,0.0,1,Haze,haze,2016-01-11 03:00:00,284,20,3,0,False,Normal Operation,0
,248.51,0.0,0.0,1,Snow,light snow,2016-01-11 03:00:00,284,20,3,0,False,Normal Operation,0
,248.22,0.0,0.0,1,Clear,sky is clear,2016-01-11 04:00:00,830,22,4,0,False,Normal Operation,0
,248.42,0.0,0.0,1,Snow,light snow,2016-01-11 06:00:00,4873,22,6,0,False,Normal Operation,1
,248.42,0.0,0.0,1,Haze,haze,2016-01-11 06:00:00,4873,22,6,0,False,Normal Operation,1
,248.61,0.0,0.0,75,Haze,haze,2016-01-11 08:00:00,5494,22,8,0,False,Extend Green Time,1
,248.61,0.0,0.0,75,Snow,light snow,2016-01-11 08:00:00,5494,22,8,0,False,Extend Green Time,1
,250.99,0.0,0.0,40,Haze,haze,2016-01-11 10:00:00,3921,56,10,0,False,Extend Green Time,0
,250.99,0.0,0.0,40,Mist,mist,2016-01-11 10:00:00,3921,56,10,0,False,Extend Green Time,0
,250.99,0.0,0.0,40,Snow,light snow,2016-01-11 10:00:00,3921,56,10,0,False,Extend Green Time,0
,255.21,0.0,0.0,40,Snow,light snow,2016-01-11 11:00:00,4135,51,11,0,False,Extend Green Time,1
,256.35,0.0,0.0,1,Snow,light snow,2016-01-11 13:00:00,4477,49,13,0,False,Normal Operation,1
,257.75,0.0,0.0,90,Haze,haze,2016-01-11 15:00:00,5540,56,15,0,False,Extend Green Time,1
,257.75,0.0,0.0,90,Mist,mist,2016-01-11 15:00:00,5540,56,15,0,False,Extend Green Time,1
,257.93,0.0,0.0,90,Snow,light snow,2016-01-11 17:00:00,5310,55,17,0,False,Extend Green Time,1
,258.08,0.0,0.0,90,Snow,light snow,2016-01-11 19:00:00,2535,50,19,0,False,Normal Operation,0
,258.3,0.0,0.0,40,Snow,light snow,2016-01-11 21:00:00,1963,51,21,0,False,Extend Green Time,0
,256.65,0.0,0.0,90,Haze,haze,2016-01-11 22:00:00,1215,54,22,0,False,Extend Green Time,0
,256.65,0.0,0.0,90,Snow,light snow,2016-01-11 22:00:00,1215,54,22,0,False,Extend Green Time,0
,256.36,0.0,0.0,20,Snow,light snow,2016-01-12 00:00:00,484,38,0,1,False,Normal Operation,0
,256.36,0.0,0.0,20,Haze,haze,2016-01-12 00:00:00,484,38,0,1,False,Normal Operation,0
,255.55,0.0,0.0,1,Snow,light snow,2016-01-12 01:00:00,326,33,1,1,False,Normal Operation,0
,254.95,0.0,0.0,1,Snow,light snow,2016-01-12 03:00:00,331,29,3,1,False,Normal Operation,0
,253.69,0.0,0.0,1,Clear,sky is clear,2016-01-12 04:00:00,863,27,4,1,False,Normal Operation,0
,253.29,0.0,0.0,1,Clear,sky is clear,2016-01-12 05:00:00,2577,24,5,1,False,Normal Operation,0
,252.35,0.0,0.0,1,Clear,sky is clear,2016-01-12 06:00:00,5285,21,6,1,False,Extend Green Time,1
,251.95,0.0,0.0,1,Clear,sky is clear,2016-01-12 08:00:00,5207,33,8,1,False,Extend Green Time,1
,252.36,0.0,0.0,1,Clear,sky is clear,2016-01-12 10:00:00,4070,43,10,1,False,Normal Operation,1
,254.42,0.0,0.0,1,Clear,sky is clear,2016-01-12 11:00:00,4221,46,11,1,False,Normal Operation,1
,255.48,0.0,0.0,1,Clear,sky is clear,2016-01-12 13:00:00,4636,42,13,1,False,Normal Operation,1
,256.86,0.0,0.0,1,Clear,sky is clear,2016-01-12 15:00:00,5638,46,15,1,False,Extend Green Time,1
,256.44,0.0,0.0,5,Clear,sky is clear,2016-01-12 17:00:00,6062,54,17,1,False,Extend Green Time,1
,254.29,0.0,0.0,1,Clear,sky is clear,2016-01-12 19:00:00,2972,46,19,1,False,Normal Operation,0
,253.44,0.0,0.0,1,Clear,sky is clear,2016-01-12 21:00:00,3424,48,21,1,False,Normal Operation,0
,252.72,0.0,0.0,1,Clear,sky is clear,2016-01-12 23:00:00,1049,43,23,1,False,Normal Operation,0
,252.14,0.0,0.0,1,Clear,sky is clear,2016-01-13 00:00:00,655,38,0,2,False,Normal Operation,0
,251.51,0.0,0.0,1,Snow,light snow,2016-01-13 02:00:00,486,30,2,2,False,Normal Operation,0
,252.72,0.0,0.0,40,Clouds,scattered clouds,2016-01-13 04:00:00,948,20,4,2,False,Normal Operation,0
,254.61,0.0,0.0,90,Clouds,overcast clouds,2016-01-13 06:00:00,5587,22,6,2,False,Extend Green Time,1
,254.96,0.0,0.0,90,Clouds,overcast clouds,2016-01-13 08:00:00,6191,31,8,2,False,Extend Green Time,1
,258.14,0.0,0.0,90,Snow,light snow,2016-01-13 10:00:00,4222,59,10,2,False,Extend Green Time,1
,258.14,0.0,0.0,90,Haze,haze,2016-01-13 10:00:00,4222,59,10,2,False,Extend Green Time,1
,262.14,0.0,0.0,90,Clouds,overcast clouds,2016-01-13 12:00:00,4639,54,12,2,False,Extend Green Time,1
,265.65,0.0,0.0,75,Clouds,broken clouds,2016-01-13 14:00:00,5167,49,14,2,False,Extend Green Time,1
,266.94,0.0,0.0,1,Haze,haze,2016-01-13 16:00:00,6636,42,16,2,False,Extend Green Time,1
,265.52,0.0,0.0,1,Haze,haze,2016-01-13 18:00:00,4648,46,18,2,False,Normal Operation,1
,263.62,0.0,0.0,1,Haze,haze,2016-01-13 20:00:00,2702,49,20,2,False,Normal Operation,0
,263.22,0.0,0.0,75,Haze,haze,2016-01-13 22:00:00,1587,40,22,2,False,Normal Operation,0
,263.22,0.0,0.0,75,Mist,mist,2016-01-13 22:00:00,1587,40,22,2,False,Normal Operation,0
,263.08,0.0,0.0,1,Haze,haze,2016-01-13 23:00:00,1049,37,23,2,False,Normal Operation,0
,263.08,0.0,0.0,1,Mist,mist,2016-01-13 23:00:00,1049,37,23,2,False,Normal Operation,0
,264.22,0.0,0.0,40,Mist,mist,2016-01-14 01:00:00,351,31,1,3,False,Normal Operation,0
,264.22,0.0,0.0,40,Haze,haze,2016-01-14 01:00:00,351,31,1,3,False,Normal Operation,0
,265.08,0.0,0.0,75,Haze,haze,2016-01-14 04:00:00,835,26,4,3,False,Normal Operation,0
,265.08,0.0,0.0,75,Mist,mist,2016-01-14 04:00:00,835,26,4,3,False,Normal Operation,0
,265.15,0.0,0.0,90,Haze,haze,2016-01-14 06:00:00,5136,26,6,3,False,Extend Green Time,1
,265.65,0.0,0.0,40,Haze,haze,2016-01-14 08:00:00,5714,22,8,3,False,Extend Green Time,1
,265.65,0.0,0.0,40,Mist,mist,2016-01-14 08:00:00,5714,22,8,3,False,Extend Green Time,1
,266.08,0.0,0.0,90,Haze,haze,2016-01-14 10:00:00,4297,38,10,3,False,Normal Operation,1
,266.08,0.0,0.0,90,Mist,mist,2016-01-14 10:00:00,4297,38,10,3,False,Normal Operation,1
,268.08,0.0,0.0,90,Haze,haze,2016-01-14 12:00:00,4754,51,12,3,False,Extend Green Time,1
,268.08,0.0,0.0,90,Mist,mist,2016-01-14 12:00:00,4754,51,12,3,False,Extend Green Time,1
,269.51,0.0,0.0,90,Mist,mist,2016-01-14 14:00:00,5462,45,14,3,False,Extend Green Time,1
,269.51,0.0,0.0,90,Haze,haze,2016-01-14 14:00:00,5462,45,14,3,False,Extend Green Time,1
,269.58,0.0,0.0,90,Haze,haze,2016-01-14 16:00:00,6713,43,16,3,False,Extend Green Time,1
,269.58,0.0,0.0,90,Mist,mist,2016-01-14 16:00:00,6713,43,16,3,False,Extend Green Time,1
,269.15,0.0,0.0,90,Mist,mist,2016-01-14 18:00:00,4437,37,18,3,False,Normal Operation,1
,269.15,0.0,0.0,90,Haze,haze,2016-01-14 18:00:00,4437,37,18,3,False,Normal Operation,1
,269.22,0.0,0.0,90,Mist,mist,2016-01-14 20:00:00,2826,44,20,3,False,Normal Operation,0
,269.22,0.0,0.0,90,Haze,haze,2016-01-14 20:00:00,2826,44,20,3,False,Normal Operation,0
,268.94,0.0,0.0,75,Mist,mist,2016-01-14 22:00:00,1871,46,22,3,False,Normal Operation,0
,268.94,0.0,0.0,75,Haze,haze,2016-01-14 22:00:00,1871,46,22,3,False,Normal Operation,0
,268.58,0.0,0.0,90,Mist,mist,2016-01-15 00:00:00,753,43,0,4,False,Normal Operation,0
,268.58,0.0,0.0,90,Haze,haze,2016-01-15 00:00:00,753,43,0,4,False,Normal Operation,0
,268.58,0.0,0.0,90,Snow,light snow,2016-01-15 00:00:00,753,43,0,4,False,Normal Operation,0
,268.29,0.0,0.0,90,Mist,mist,2016-01-15 01:00:00,481,30,1,4,False,Normal Operation,0
,267.58,0.0,0.0,90,Mist,mist,2016-01-15 04:00:00,829,24,4,4,False,Normal Operation,0
,267.58,0.0,0.0,90,Haze,haze,2016-01-15 04:00:00,829,24,4,4,False,Normal Operation,0
,267.58,0.0,0.0,90,Snow,light snow,2016-01-15 04:00:00,829,24,4,4,False,Normal Operation,0
,267.22,0.0,0.0,90,Mist,mist,2016-01-15 06:00:00,5394,26,6,4,False,Extend Green Time,1
,267.22,0.0,0.0,90,Snow,light snow,2016-01-15 06:00:00,5394,26,6,4,False,Extend Green Time,1
,267.01,0.0,0.0,90,Mist,mist,2016-01-15 08:00:00,5502,33,8,4,False,Extend Green Time,1
,267.01,0.0,0.0,90,Snow,light snow,2016-01-15 08:00:00,5502,33,8,4,False,Extend Green Time,1
,266.63,0.0,0.0,90,Snow,light snow,2016-01-15 10:00:00,4447,61,10,4,False,Extend Green Time,1
,266.02,0.0,0.0,90,Clouds,overcast clouds,2016-01-15 12:00:00,5154,51,12,4,False,Extend Green Time,1
,267.01,0.0,0.0,90,Clouds,overcast clouds,2016-01-15 14:00:00,5563,45,14,4,False,Extend Green Time,1
,266.79,0.0,0.0,1,Clear,sky is clear,2016-01-15 16:00:00,6483,50,16,4,False,Extend Green Time,1
,265.82,0.0,0.0,1,Clear,sky is clear,2016-01-15 18:00:00,4799,48,18,4,False,Normal Operation,1
,265.09,0.0,0.0,40,Clouds,scattered clouds,2016-01-15 20:00:00,2942,46,20,4,False,Normal Operation,0
,262.86,0.0,0.0,90,Clouds,overcast clouds,2016-01-15 22:00:00,3324,44,22,4,False,Normal Operation,0
,262.01,0.0,0.0,90,Clouds,overcast clouds,2016-01-15 23:00:00,1700,47,23,4,False,Normal Operation,0
,261.73,0.0,0.0,90,Clouds,overcast clouds,2016-01-16 00:00:00,1467,31,0,5,True,Normal Operation,0
,261.28,0.0,0.0,75,Clouds,broken clouds,2016-01-16 01:00:00,1033,30,1,5,True,Normal Operation,0
,259.8,0.0,0.0,40,Clouds,scattered clouds,2016-01-16 02:00:00,738,28,2,5,True,Normal Operation,0
,257.3,0.0,0.0,1,Clear,sky is clear,2016-01-16 05:00:00,688,22,5,5,True,Normal Operation,0
,255.22,0.0,0.0,1,Clear,sky is clear,2016-01-16 06:00:00,1211,23,6,5,True,Normal Operation,0
,254.68,0.0,0.0,40,Clouds,scattered clouds,2016-01-16 07:00:00,1870,22,7,5,True,Normal Operation,0
,254.51,0.0,0.0,40,Clouds,scattered clouds,2016-01-16 08:00:00,2603,20,8,5,True,Normal Operation,0
,255.22,0.0,0.0,90,Clouds,overcast clouds,2016-01-16 10:00:00,3746,36,10,5,True,Maintain Balanced Signal,0
,255.35,0.0,0.0,90,Snow,light snow,2016-01-16 11:00:00,4207,40,11,5,True,Maintain Balanced Signal,1
,255.35,0.0,0.0,90,Haze,haze,2016-01-16 11:00:00,4207,40,11,5,True,Maintain Balanced Signal,1
,255.51,0.0,0.0,90,Snow,light snow,2016-01-16 12:00:00,4601,32,12,5,True,Maintain Balanced Signal,1
,255.51,0.0,0.0,90,Haze,haze,2016-01-16 12:00:00,4601,32,12,5,True,Maintain Balanced Signal,1
,255.87,0.0,0.0,75,Haze,haze,2016-01-16 14:00:00,4632,35,14,5,True,Maintain Balanced Signal,1
,255.15,0.0,0.0,1,Clear,sky is clear,2016-01-16 16:00:00,4636,37,16,5,True,Maintain Balanced Signal,1
,253.46,0.0,0.0,1,Clear,sky is clear,2016-01-16 18:00:00,3917,33,18,5,True,Normal Operation,0
,252.22,0.0,0.0,5,Clear,sky is clear,2016-01-16 20:00:00,2683,38,20,5,True,Normal Operation,0
,251.35,0.0,0.0,1,Clear,sky is clear,2016-01-16 22:00:00,2349,37,22,5,True,Normal Operation,0
,250.35,0.0,0.0,1,Clear,sky is clear,2016-01-16 23:00:00,2082,38,23,5,True,Normal Operation,0
,250.15,0.0,0.0,1,Clear,sky is clear,2016-01-17 00:00:00,1065,32,0,6,True,Normal Operation,0
,248.75,0.0,0.0,1,Clear,sky is clear,2016-01-17 02:00:00,644,27,2,6,True,Normal Operation,0
,248.41,0.0,0.0,1,Clear,sky is clear,2016-01-17 03:00:00,343,17,3,6,True,Normal Operation,0
,248.28,0.0,0.0,90,Haze,haze,2016-01-17 04:00:00,466,20,4,6,True,Normal Operation,0
,247.68,0.0,0.0,40,Clouds,scattered clouds,2016-01-17 06:00:00,929,19,6,6,True,Normal Operation,0
,247.15,0.0,0.0,1,Clear,sky is clear,2016-01-17 07:00:00,1430,23,7,6,True,Normal Operation,0
,247.15,0.0,0.0,1,Clear,sky is clear,2016-01-17 08:00:00,1988,24,8,6,True,Normal Operation,0
,248.68,0.0,0.0,5,Clear,sky is clear,2016-01-17 09:00:00,2524,28,9,6,True,Normal Operation,0
,249.29,0.0,0.0,1,Clear,sky is clear,2016-01-17 10:00:00,2857,30,10,6,True,Maintain Balanced Signal,0
,251.15,0.0,0.0,1,Clear,sky is clear,2016-01-17 11:00:00,3172,36,11,6,True,Maintain Balanced Signal,0
,252.88,0.0,0.0,5,Clear,sky is clear,2016-01-17 13:00:00,3954,29,13,6,True,Maintain Balanced Signal,0
,253.44,0.0,0.0,1,Clear,sky is clear,2016-01-17 14:00:00,3746,34,14,6,True,Maintain Balanced Signal,0
,253.87,0.0,0.0,1,Clear,sky is clear,2016-01-17 16:00:00,3749,37,16,6,True,Maintain Balanced Signal,0
,252.87,0.0,0.0,1,Clear,sky is clear,2016-01-17 18:00:00,2891,35,18,6,True,Normal Operation,0
,251.54,0.0,0.0,1,Clear,sky is clear,2016-01-17 20:00:00,2084,43,20,6,True,Normal Operation,0
,250.87,0.0,0.0,1,Clear,sky is clear,2016-01-17 22:00:00,1284,34,22,6,True,Normal Operation,0
,249.93,0.0,0.0,1,Clear,sky is clear,2016-01-17 23:00:00,977,37,23,6,True,Normal Operation,0
,249.35,0.0,0.0,1,Clear,sky is clear,2016-01-18 01:00:00,335,32,1,0,False,Normal Operation,0
,248.62,0.0,0.0,1,Clear,sky is clear,2016-01-18 02:00:00,263,29,2,0,False,Normal Operation,0
,248.08,0.0,0.0,1,Clear,sky is clear,2016-01-18 05:00:00,2124,23,5,0,False,Normal Operation,0
,248.28,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 06:00:00,4199,28,6,0,False,Normal Operation,1
,248.68,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 07:00:00,4193,26,7,0,False,Normal Operation,1
,249.65,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 08:00:00,3497,37,8,0,False,Normal Operation,0
,250.41,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 09:00:00,3709,43,9,0,False,Normal Operation,0
,252.14,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 11:00:00,3919,59,11,0,False,Extend Green Time,0
,254.54,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 12:00:00,4133,65,12,0,False,Extend Green Time,1
,255.55,0.0,0.0,90,Clouds,overcast clouds,2016-01-18 14:00:00,4738,61,14,0,False,Extend Green Time,1
,256.15,0.0,0.0,75,Clouds,broken clouds,2016-01-18 16:00:00,4883,57,16,0,False,Extend Green Time,1
,254.51,0.0,0.0,1,Clear,sky is clear,2016-01-18 18:00:00,3669,60,18,0,False,Extend Green Time,0
,252.09,0.0,0.0,1,Clear,sky is clear,2016-01-18 20:00:00,2141,58,20,0,False,Extend Green Time,0
,251.22,0.0,0.0,1,Clear,sky is clear,2016-01-18 22:00:00,1416,54,22,0,False,Extend Green Time,0
,250.75,0.0,0.0,1,Haze,haze,2016-01-19 00:00:00,775,52,0,1,False,Extend Green Time,0
,250.69,0.0,0.0,1,Clear,sky is clear,2016-01-19 02:00:00,520,35,2,1,False,Normal Operation,0
,250.36,0.0,0.0,1,Clear,sky is clear,2016-01-19 04:00:00,1144,33,4,1,False,Normal Operation,0
,249.75,0.0,0.0,1,Clear,sky is clear,2016-01-19 06:00:00,5669,32,6,1,False,Extend Green Time,1
,249.49,0.0,0.0,1,Clear,sky is clear,2016-01-19 08:00:00,5883,33,8,1,False,Extend Green Time,1
,251.88,0.0,0.0,1,Clear,sky is clear,2016-01-19 10:00:00,4416,52,10,1,False,Extend Green Time,1
,256.55,0.0,0.0,1,Clear,sky is clear,2016-01-19 12:00:00,4757,48,12,1,False,Normal Operation,1
,258.51,0.0,0.0,40,Clouds,scattered clouds,2016-01-19 14:00:00,5079,65,14,1,False,Extend Green Time,1
,259.15,0.0,0.0,90,Clouds,overcast clouds,2016-01-19 16:00:00,6735,82,16,1,False,Extend Green Time,1
,259.43,0.0,0.0,90,Clouds,overcast clouds,2016-01-19 18:00:00,4510,73,18,1,False,Extend Green Time,1
,259.5,0.0,0.0,90,Snow,light snow,2016-01-19 20:00:00,2660,62,20,1,False,Extend Green Time,0
,259.58,0.0,0.0,90,Snow,light snow,2016-01-19 21:00:00,2388,61,21,1,False,Extend Green Time,0
,259.72,0.0,0.0,90,Snow,light snow,2016-01-19 23:00:00,997,51,23,1,False,Extend Green Time,0
,260.01,0.0,0.0,90,Snow,light snow,2016-01-20 01:00:00,319,46,1,2,False,Normal Operation,0
,260.5,0.0,0.0,90,Snow,light snow,2016-01-20 02:00:00,254,48,2,2,False,Normal Operation,0
,260.5,0.0,0.0,90,Mist,mist,2016-01-20 02:00:00,254,48,2,2,False,Normal Operation,0
,260.48,0.0,0.0,90,Snow,light snow,2016-01-20 03:00:00,345,39,3,2,False,Normal Operation,0
,260.48,0.0,0.0,90,Mist,mist,2016-01-20 03:00:00,345,39,3,2,False,Normal Operation,0
,261.01,0.0,0.0,90,Snow,light snow,2016-01-20 05:00:00,2593,25,5,2,False,Normal Operation,0
,261.82,0.0,0.0,90,Snow,light snow,2016-01-20 07:00:00,5705,35,7,2,False,Extend Green Time,1
,261.82,0.0,0.0,90,Mist,mist,2016-01-20 07:00:00,5705,35,7,2,False,Extend Green Time,1
